attack_id,features
918,"central_attack,through_ball"
919,"central_attack,through_ball"
920,"through_ball,fast_break"
921,"inside_box_shot,through_ball,central_attack,goal"
922,"central_attack,through_ball,fast_break"
923,"through_ball,fast_break"
924,"through_ball,fast_break"
925,"through_ball,fast_break"
926,"through_ball,fast_break"
927,"through_ball,fast_break"
928,"through_ball,fast_break"
929,"central_attack,through_ball"
930,"central_attack,through_ball"
931,"inside_box_shot,central_attack,through_ball,goal"
932,"central_attack,through_ball"
933,"through_ball,fast_break"
934,"central_attack,through_ball"
935,"central_attack,through_ball"
936,"inside_box_shot,central_attack,through_ball,goal"
937,"central_attack,through_ball"
938,"central_attack,through_ball"
939,"central_attack,through_ball"
940,"central_attack,through_ball,fast_break"
941,"through_ball,central_attack"
942,"central_attack,through_ball"
943,"central_attack,through_ball"
944,"inside_box_shot,central_attack,through_ball,goal"
945,"central_attack,through_ball"
946,"through_ball,central_attack,goal"
947,"central_attack,through_ball"
948,"central_attack,through_ball"
949,"central_attack,through_ball"
950,"through_ball,fast_break"
951,"central_attack,through_ball"
952,"central_attack,through_ball"
953,"through_ball,fast_break"
954,"central_attack,through_ball"
955,"central_attack,through_ball,goal"
956,"central_attack,through_ball"
957,"central_attack,through_ball"
958,"central_attack,through_ball,goal"
959,"through_ball,fast_break"
960,"central_attack,through_ball"
961,"central_attack,through_ball,goal"
962,"central_attack,through_ball"
963,"through_ball,fast_break"
964,"central_attack,through_ball"
965,"central_attack,through_ball"
966,"central_attack,through_ball"
967,"through_ball,fast_break"
968,"central_attack,through_ball,goal"
969,"central_attack,through_ball"
970,"central_attack,through_ball"
971,"through_ball,central_attack"
972,"central_attack,through_ball"
973,"central_attack,through_ball"
974,"through_ball,central_attack"
975,"central_attack,through_ball"
976,"through_ball,fast_break"
977,"central_attack,through_ball"
978,"central_attack,through_ball"
979,"central_attack,through_ball"
980,"central_attack,through_ball"
981,"through_ball,central_attack"
982,"central_attack,through_ball"
983,"through_ball,fast_break"
984,"inside_box_shot,central_attack,through_ball,goal"
985,"through_ball,central_attack"
986,"central_attack,through_ball"
987,"central_attack,through_ball"
988,"central_attack,through_ball"
989,"central_attack,through_ball"
990,"central_attack,through_ball"
991,"through_ball,central_attack"
992,"through_ball,fast_break"
993,"central_attack,through_ball"
994,"inside_box_shot,central_attack,through_ball,goal"
995,"through_ball,central_attack"
996,"central_attack,through_ball"
997,"central_attack,through_ball"
998,"central_attack,through_ball"
999,"central_attack,through_ball"
1000,"central_attack,through_ball,fast_break"
1001,"central_attack,through_ball"
1002,"central_attack,through_ball"
1003,"central_attack,through_ball"
1004,"central_attack,through_ball"
1005,"central_attack,through_ball,goal"
1006,"central_attack,through_ball,fast_break"
1007,"central_attack,through_ball"
1008,"central_attack,through_ball"
1009,"central_attack,through_ball,goal"
1010,"through_ball,fast_break"
1011,"central_attack,through_ball"
1012,"through_ball,central_attack"
1013,"central_attack,through_ball"
1014,"through_ball,fast_break"
1015,"central_attack,through_ball,goal"
1016,"through_ball,central_attack"
1017,"through_ball,central_attack"
1018,"through_ball,fast_break"
1019,"inside_box_shot,central_attack,through_ball,goal"
1020,"central_attack,through_ball"
1021,"through_ball,central_attack"
1022,"central_attack,through_ball"
1023,"central_attack,through_ball"
1024,"central_attack,through_ball"
1025,"central_attack,through_ball"
1026,"central_attack,through_ball"
1027,"through_ball,central_attack"
1028,"through_ball,fast_break"
1029,"central_attack,through_ball"
1030,"central_attack,through_ball"
1031,"central_attack,through_ball"
1032,"central_attack,through_ball"
1033,"through_ball,fast_break"
1034,"central_attack,through_ball"
1035,"central_attack,through_ball"
1036,"central_attack,through_ball"
1037,"central_attack,through_ball"
1038,"through_ball,fast_break"
1039,"central_attack,through_ball"
1040,"inside_box_shot,central_attack,through_ball,goal"
1041,"inside_box_shot,central_attack,goal"
1042,"central_attack,goal"
1043,"central_attack,fast_break"
1044,"inside_box_shot,central_attack,goal"
1045,"inside_box_shot,central_attack,goal"
1046,"inside_box_shot,central_attack,goal"
1047,"central_attack,fast_break"
1048,"inside_box_shot,central_attack,goal"
1049,"central_attack,goal"
1050,"central_attack,goal"
1051,"inside_box_shot,central_attack,goal"
1052,"inside_box_shot,central_attack,goal"
1053,"central_attack,goal"
1054,"inside_box_shot,central_attack,goal"
1055,"central_attack,fast_break"
1056,"central_attack,goal"
1057,"central_attack,goal"
1058,"inside_box_shot,central_attack,goal"
1059,"inside_box_shot,central_attack,goal"
1060,"inside_box_shot,central_attack,goal"
1061,"central_attack,goal"
1062,"central_attack,fast_break"
1063,"central_attack,goal"
1064,"central_attack,fast_break"
1065,"central_attack,goal"
1066,"inside_box_shot,central_attack,goal"
1067,"central_attack,fast_break"
1068,"central_attack,fast_break"
1069,"central_attack,fast_break"
1070,"inside_box_shot,central_attack,goal"
1071,"central_attack,fast_break"
1072,"central_attack,fast_break"
1073,"inside_box_shot,central_attack,goal"
1074,"central_attack,goal"
1075,"inside_box_shot,central_attack,goal"
1076,"central_attack,goal"
1077,"inside_box_shot,central_attack,goal"
1078,"inside_box_shot,central_attack,goal"
1079,"inside_box_shot,central_attack,goal"
1080,"central_attack,goal"
1081,"central_attack,goal"
1082,"inside_box_shot,central_attack,goal"
1083,"inside_box_shot,central_attack,goal"
1084,"central_attack,goal"
1085,"inside_box_shot,central_attack,goal"
1086,"inside_box_shot,central_attack,goal"
1087,"central_attack,fast_break"
1088,"central_attack,goal"
1089,"central_attack,fast_break"
1090,"central_attack,fast_break"
1091,"central_attack,fast_break"
1092,"central_attack,fast_break"
1093,"central_attack,fast_break"
1094,"central_attack,goal"
1095,"central_attack,goal"
1096,"inside_box_shot,central_attack,goal"
1097,"inside_box_shot,central_attack,goal"
1098,"central_attack,goal"
1099,"central_attack,fast_break"
1100,"central_attack,fast_break"
1101,"central_attack,through_ball"
1102,"through_ball,fast_break"
1103,"inside_box_shot,central_attack,through_ball,goal"
1104,"through_ball,fast_break"
1105,"central_attack,through_ball"
1106,"central_attack,through_ball"
1107,"central_attack,through_ball"
1108,"central_attack,through_ball"
1109,"through_ball,fast_break"
1110,"through_ball,fast_break"
1111,"central_attack,through_ball"
1112,"central_attack,through_ball,goal"
1113,"central_attack,through_ball"
1114,"through_ball,central_attack"
1115,"central_attack,through_ball"
1116,"through_ball,fast_break"
1117,"central_attack,through_ball"
1118,"central_attack,through_ball"
1119,"central_attack,through_ball"
1120,"central_attack,through_ball"
1121,"central_attack,through_ball"
1122,"central_attack,through_ball"
1123,"through_ball,central_attack"
1124,"central_attack,through_ball"
1125,"central_attack,through_ball"
1126,"central_attack,through_ball"
1127,"central_attack,through_ball"
1128,"central_attack,through_ball"
1129,"central_attack,through_ball"
1130,"central_attack,through_ball"
1131,"central_attack,through_ball"
1132,"central_attack,through_ball,goal"
1133,"central_attack,through_ball,fast_break"
1134,"central_attack,through_ball"
1135,"central_attack,through_ball"
1136,"central_attack,through_ball"
1137,"central_attack,through_ball,fast_break"
1138,"central_attack,through_ball"
1139,"central_attack,through_ball"
1140,"through_ball,fast_break"
1141,"inside_box_shot,central_attack,through_ball,goal"
1142,"central_attack,through_ball"
1143,"central_attack,through_ball"
1144,"central_attack,through_ball"
1145,"central_attack,through_ball"
1146,"central_attack,through_ball"
1147,"inside_box_shot,central_attack,through_ball,goal"
1148,"central_attack,through_ball"
1149,"central_attack,through_ball"
1150,"central_attack,through_ball"
1151,"through_ball,central_attack"
1152,"central_attack,through_ball,fast_break"
1153,"inside_box_shot,central_attack,through_ball,goal"
1154,"inside_box_shot,central_attack,through_ball,goal"
1155,"central_attack,through_ball,fast_break,goal"
1156,"central_attack,through_ball"
1157,"central_attack,through_ball,fast_break"
1158,"through_ball,fast_break"
1159,"through_ball,fast_break"
1160,"central_attack,through_ball"
1161,"inside_box_shot,central_attack,through_ball,goal"
1162,"through_ball,fast_break"
1163,"inside_box_shot,central_attack,through_ball,goal"
1164,"through_ball,fast_break"
1165,"through_ball,fast_break"
1166,"central_attack,through_ball"
1167,"inside_box_shot,central_attack,through_ball,goal"
1168,"central_attack,through_ball"
1169,"central_attack,through_ball"
1170,"central_attack,through_ball"
1171,"central_attack,through_ball,goal"
1172,"central_attack,through_ball"
1173,"inside_box_shot,through_ball,fast_break,goal"
1174,"central_attack,through_ball,fast_break"
1175,"inside_box_shot,central_attack,through_ball,goal"
1176,"through_ball,fast_break"
1177,"central_attack,through_ball"
1178,"through_ball,central_attack"
1179,"central_attack,through_ball,goal"
1180,"central_attack,through_ball"
1181,"central_attack,through_ball"
1182,"through_ball,fast_break"
1183,"central_attack,through_ball"
1184,"through_ball,central_attack"
1185,"through_ball,fast_break"
1186,"inside_box_shot,central_attack,through_ball,goal"
1187,"central_attack,through_ball"
1188,"through_ball,fast_break"
1189,"through_ball,fast_break"
1190,"through_ball,fast_break"
1191,"through_ball,fast_break"
1192,"through_ball,fast_break"
1193,"through_ball,fast_break"
1194,"through_ball,fast_break"
1195,"through_ball,fast_break"
1196,"through_ball,fast_break"
1197,"central_attack,through_ball"
1198,"inside_box_shot,central_attack,through_ball,goal"
1199,"central_attack,through_ball"
1200,"central_attack,through_ball"
1201,"central_attack,through_ball"
1202,"central_attack,through_ball,goal"
1203,"through_ball,central_attack"
1204,"central_attack,through_ball"
1205,"through_ball,fast_break"
1206,"central_attack,through_ball"
1207,"central_attack,through_ball"
1208,"inside_box_shot,central_attack,through_ball,goal"
1209,"central_attack,through_ball,fast_break"
1210,"central_attack,through_ball,goal"
1211,"central_attack,through_ball"
1212,"central_attack,through_ball"
1213,"central_attack,through_ball"
1214,"central_attack,through_ball"
1215,"central_attack,through_ball"
1216,"central_attack,through_ball"
1217,"through_ball,central_attack,goal"
1218,"central_attack,through_ball"
1219,"central_attack,through_ball"
1220,"through_ball,fast_break"
1221,"through_ball,central_attack"
1222,"central_attack,through_ball"
1223,"central_attack,through_ball,fast_break"
1224,"central_attack,through_ball"
1225,"central_attack,through_ball"
1226,"central_attack,through_ball"
1227,"central_attack,through_ball"
1228,"central_attack,through_ball"
1229,"inside_box_shot,central_attack,through_ball,goal"
1230,"through_ball,fast_break"
1231,"central_attack,through_ball"
1232,"inside_box_shot,central_attack,through_ball,goal"
1233,"central_attack,through_ball,fast_break"
1234,"central_attack,through_ball"
1235,"through_ball,central_attack"
1236,"through_ball,fast_break"
1237,"inside_box_shot,central_attack,through_ball,goal"
1238,"through_ball,fast_break"
1239,"through_ball,fast_break"
1240,"through_ball,fast_break"
1241,"central_attack,through_ball"
1242,"central_attack,through_ball"
1243,"central_attack,through_ball"
1244,"central_attack,through_ball"
1245,"central_attack,through_ball"
1246,"central_attack,through_ball"
1247,"central_attack,through_ball"
1248,"central_attack,through_ball,goal"
1249,"central_attack,through_ball"
1250,"central_attack,through_ball"
1251,"central_attack,through_ball"
1252,"central_attack,through_ball"
1253,"through_ball,fast_break"
1254,"central_attack,through_ball"
1255,"central_attack,through_ball"
1256,"central_attack,through_ball"
1257,"through_ball,central_attack"
1258,"central_attack,through_ball"
1259,"inside_box_shot,through_ball,central_attack,goal"
1260,"central_attack,through_ball"
1261,"central_attack,through_ball"
1262,"central_attack,through_ball"
1263,"through_ball,fast_break"
1264,"central_attack,through_ball"
1265,"inside_box_shot,central_attack,through_ball,goal"
1266,"central_attack,fast_break"
1267,"inside_box_shot,central_attack,goal"
1268,"inside_box_shot,central_attack,goal"
1269,"central_attack,goal"
1270,"inside_box_shot,central_attack,goal"
1271,"inside_box_shot,goal"
1272,"inside_box_shot,central_attack,goal"
1273,"central_attack,fast_break"
1274,"central_attack,goal"
1275,"central_attack,fast_break"
1276,"central_attack,fast_break"
1277,"central_attack,goal"
1278,"central_attack,fast_break"
1279,"central_attack,goal"
1280,"central_attack,goal"
1281,"central_attack,through_ball"
1282,"central_attack,through_ball"
1283,"central_attack,through_ball,fast_break"
1284,"central_attack,through_ball"
1285,"central_attack,through_ball"
1286,"through_ball,fast_break"
1287,"central_attack,through_ball"
1288,"central_attack,through_ball"
1289,"central_attack,through_ball"
1290,"central_attack,through_ball,goal"
1291,"central_attack,through_ball"
1292,"central_attack,through_ball"
1293,"through_ball,fast_break"
1294,"through_ball,fast_break"
1295,"through_ball,fast_break"
1296,"through_ball,central_attack"
1297,"central_attack,through_ball"
1298,"central_attack,through_ball"
1299,"central_attack,through_ball"
1300,"central_attack,through_ball,goal"
1301,"central_attack,through_ball"
1302,"central_attack,through_ball"
1303,"central_attack,through_ball"
1304,"central_attack,through_ball"
1305,"central_attack,through_ball"
1306,"central_attack,through_ball"
1307,"central_attack,through_ball"
1308,"central_attack,through_ball"
1309,"through_ball,central_attack"
1310,"central_attack,through_ball"
1311,"central_attack,through_ball"
1312,"central_attack,through_ball"
1313,"through_ball,fast_break"
1314,"central_attack,through_ball"
1315,"central_attack,through_ball"
1316,"through_ball,fast_break"
1317,"central_attack,through_ball"
1318,"central_attack,through_ball"
1319,"through_ball,fast_break"
1320,"inside_box_shot,central_attack,through_ball,goal"
1321,"central_attack,through_ball"
1322,"central_attack,through_ball"
1323,"central_attack,through_ball"
1324,"central_attack,through_ball"
1325,"central_attack,through_ball"
1326,"central_attack,through_ball"
1327,"central_attack,through_ball"
1328,"central_attack,through_ball"
1329,"central_attack,through_ball"
1330,"central_attack,through_ball"
1331,"central_attack,through_ball"
1332,"through_ball,fast_break"
1333,"central_attack,through_ball"
1334,"central_attack,through_ball"
1335,"central_attack,through_ball"
1336,"through_ball,central_attack"
1337,"central_attack,through_ball"
1338,"central_attack,through_ball"
1339,"central_attack,through_ball,fast_break"
1340,"central_attack,fast_break"
1341,"inside_box_shot,central_attack,goal"
1342,"central_attack,goal"
1343,"central_attack,goal"
1344,"central_attack,fast_break"
1345,"central_attack,fast_break"
1346,"central_attack,goal"
1347,"inside_box_shot,central_attack,goal"
1348,"central_attack,goal"
1349,"central_attack,goal"
1350,"inside_box_shot,central_attack,goal"
1351,"inside_box_shot,central_attack,goal"
1352,"inside_box_shot,central_attack,goal"
1353,"inside_box_shot,central_attack,goal"
1354,"central_attack,fast_break,goal"
1355,"central_attack,goal"
1356,"through_ball,central_attack"
1357,"central_attack,through_ball"
1358,"central_attack,through_ball"
1359,"central_attack,through_ball"
1360,"central_attack,through_ball"
1361,"central_attack,through_ball"
1362,"central_attack,through_ball"
1363,"central_attack,through_ball"
1364,"central_attack,through_ball"
1365,"central_attack,through_ball"
1366,"inside_box_shot,through_ball,fast_break,goal"
1367,"through_ball,fast_break"
1368,"through_ball,fast_break"
1369,"through_ball,fast_break"
1370,"central_attack,through_ball"
1371,"central_attack,through_ball"
1372,"central_attack,through_ball"
1373,"central_attack,through_ball"
1374,"central_attack,through_ball,fast_break"
1375,"through_ball,fast_break"
1376,"inside_box_shot,central_attack,through_ball,goal"
1377,"through_ball,central_attack"
1378,"central_attack,through_ball"
1379,"central_attack,through_ball"
1380,"central_attack,through_ball"
1381,"central_attack,through_ball"
1382,"through_ball,central_attack"
1383,"central_attack,through_ball"
1384,"central_attack,through_ball"
1385,"central_attack,through_ball"
1386,"central_attack,through_ball,goal"
1387,"central_attack,through_ball,goal"
1388,"central_attack,through_ball"
1389,"through_ball,fast_break"
1390,"central_attack,through_ball,fast_break"
1391,"through_ball,fast_break"
1392,"central_attack,through_ball"
1393,"central_attack,through_ball"
1394,"inside_box_shot,central_attack,through_ball,goal"
1395,"through_ball,fast_break"
1396,"central_attack,through_ball"
1397,"central_attack,through_ball,goal"
1398,"central_attack,through_ball"
1399,"central_attack,through_ball"
1400,"central_attack,through_ball"
1401,"central_attack,through_ball"
1402,"central_attack,through_ball"
1403,"central_attack,through_ball"
1404,"central_attack,through_ball"
1405,"central_attack,through_ball"
1406,"central_attack,through_ball,fast_break"
1407,"through_ball,central_attack"
1408,"central_attack,through_ball,fast_break"
1409,"central_attack,through_ball"
1410,"through_ball,central_attack"
1411,"central_attack,through_ball"
1412,"inside_box_shot,central_attack,through_ball,goal"
1413,"central_attack,through_ball"
1414,"central_attack,through_ball"
1415,"central_attack,through_ball"
1416,"central_attack,through_ball"
1417,"central_attack,through_ball"
1418,"central_attack,through_ball"
1419,"central_attack,through_ball"
1420,"central_attack,through_ball"
1421,"central_attack,through_ball"
1422,"central_attack,through_ball"
1423,"central_attack,through_ball"
1424,"central_attack,through_ball,fast_break"
1425,"central_attack,through_ball"
1426,"central_attack,through_ball"
1427,"central_attack,through_ball"
1428,"inside_box_shot,central_attack,goal"
1429,"central_attack,goal"
1430,"central_attack,goal"
1431,"central_attack,goal"
1432,"inside_box_shot,central_attack,goal"
1433,"inside_box_shot,central_attack,goal"
1434,"central_attack,fast_break"
1435,"central_attack,fast_break"
1436,"central_attack,goal"
1437,"central_attack,fast_break"
1438,"central_attack,goal"
1439,"central_attack,goal"
1440,"central_attack,fast_break"
1441,"central_attack,fast_break"
1442,"central_attack,goal"
1443,"central_attack,fast_break"
1444,"inside_box_shot,central_attack,goal"
1445,"central_attack,fast_break"
1446,"central_attack,goal"
1447,"central_attack,fast_break"
1448,"inside_box_shot,central_attack,goal"
1449,"central_attack,fast_break,goal"
1450,"central_attack,goal"
1451,"central_attack,goal"
1452,"central_attack,fast_break"
1453,"central_attack,fast_break"
1454,"central_attack,fast_break"
1455,"central_attack,goal"
1456,"inside_box_shot,central_attack,goal"
1457,"inside_box_shot,central_attack,goal"
1458,"inside_box_shot,central_attack,goal"
1459,"central_attack,fast_break"
1460,"inside_box_shot,central_attack,goal"
1461,"central_attack,goal"
1462,"central_attack,fast_break"
1463,"central_attack,goal"
1464,"central_attack,goal"
1465,"central_attack,goal"
1466,"inside_box_shot,goal"
1467,"central_attack,fast_break"
1468,"central_attack,fast_break"
1469,"central_attack,goal"
1470,"inside_box_shot,central_attack,goal"
1471,"central_attack,goal"
1472,"inside_box_shot,central_attack,goal"
1473,"inside_box_shot,central_attack,goal"
1474,"central_attack,goal"
1475,"inside_box_shot,central_attack,goal"
1476,"inside_box_shot,central_attack,goal"
1477,"central_attack,goal"
1478,"inside_box_shot,central_attack,goal"
1479,"inside_box_shot,central_attack,goal"
1480,"inside_box_shot,central_attack,goal"
1481,"central_attack,goal"
1482,"fast_break,goal"
1483,"central_attack,fast_break"
1484,"central_attack,goal"
1485,"central_attack,goal"
1486,"inside_box_shot,central_attack,goal"
1487,"central_attack,goal"
1488,"central_attack,goal"
1489,"central_attack,fast_break"
1490,"inside_box_shot,central_attack,fast_break,goal"
1491,"inside_box_shot,central_attack,goal"
1492,"inside_box_shot,central_attack,goal"
1493,"central_attack,goal"
1494,"central_attack,goal"
1495,"inside_box_shot,central_attack,goal"
1496,"central_attack,goal"
1497,"central_attack,fast_break"
1498,"central_attack,goal"
1499,"central_attack,fast_break"
1500,"central_attack,fast_break"
1501,"inside_box_shot,central_attack,goal"
1502,"central_attack,fast_break"
1503,"central_attack,fast_break"
1504,"central_attack,goal"
1505,"central_attack,goal"
1506,"central_attack,goal"
1507,"central_attack,goal"
1508,"central_attack,goal"
1509,"inside_box_shot,central_attack,goal"
1510,"inside_box_shot,central_attack,goal"
1511,"central_attack,goal"
1512,"central_attack,goal"
1513,"central_attack,through_ball"
1514,"through_ball,central_attack"
1515,"central_attack,through_ball"
1516,"central_attack,through_ball"
1517,"central_attack,through_ball"
1518,"central_attack,through_ball"
1519,"central_attack,through_ball,goal"
1520,"through_ball,central_attack"
1521,"inside_box_shot,central_attack,through_ball,goal"
1522,"central_attack,through_ball"
1523,"central_attack,through_ball,fast_break"
1524,"central_attack,through_ball"
1525,"central_attack,through_ball"
1526,"central_attack,through_ball,fast_break"
1527,"central_attack,through_ball"
1528,"central_attack,through_ball"
1529,"central_attack,through_ball,fast_break"
1530,"central_attack,through_ball"
1531,"central_attack,through_ball"
1532,"central_attack,through_ball"
1533,"central_attack,through_ball"
1534,"inside_box_shot,central_attack,through_ball,goal"
1535,"central_attack,through_ball"
1536,"central_attack,through_ball"
1537,"central_attack,through_ball"
1538,"through_ball,central_attack"
1539,"central_attack,through_ball"
1540,"through_ball,fast_break"
1541,"inside_box_shot,central_attack,through_ball,goal"
1542,"through_ball,fast_break"
1543,"through_ball,fast_break"
1544,"through_ball,fast_break"
1545,"central_attack,through_ball"
1546,"central_attack,through_ball"
1547,"central_attack,through_ball,fast_break"
1548,"central_attack,through_ball"
1549,"through_ball,fast_break"
1550,"central_attack,through_ball"
1551,"central_attack,through_ball"
1552,"central_attack,through_ball"
1553,"central_attack,through_ball"
1554,"central_attack,through_ball"
1555,"central_attack,through_ball"
1556,"central_attack,through_ball"
1557,"central_attack,through_ball,fast_break"
1558,"central_attack,through_ball"
1559,"central_attack,through_ball"
1560,"central_attack,through_ball,fast_break"
1561,"central_attack,through_ball"
1562,"central_attack,through_ball"
1563,"central_attack,through_ball"
1564,"central_attack,through_ball"
1565,"central_attack,through_ball"
1566,"central_attack,through_ball"
1567,"through_ball,fast_break"
1568,"central_attack,through_ball"
1569,"central_attack,through_ball"
1570,"central_attack,through_ball"
1571,"central_attack,through_ball"
1572,"through_ball,fast_break"
1573,"central_attack,through_ball"
1574,"central_attack,through_ball,fast_break"
1575,"central_attack,through_ball"
1576,"central_attack,through_ball"
1577,"central_attack,through_ball"
1578,"central_attack,through_ball"
1579,"central_attack,through_ball"
1580,"inside_box_shot,central_attack,through_ball,goal"
1581,"central_attack,through_ball"
1582,"central_attack,through_ball,fast_break"
1583,"central_attack,through_ball"
1584,"central_attack,through_ball,fast_break"
1585,"inside_box_shot,central_attack,through_ball,goal"
1586,"central_attack,through_ball"
1587,"central_attack,through_ball"
1588,"through_ball,fast_break"
1589,"central_attack,through_ball"
1590,"through_ball,fast_break"
1591,"inside_box_shot,central_attack,goal"
1592,"inside_box_shot,goal"
1593,"central_attack,fast_break"
1594,"central_attack,goal"
1595,"inside_box_shot,central_attack,goal"
1596,"inside_box_shot,central_attack,goal"
1597,"inside_box_shot,central_attack,goal"
1598,"central_attack,fast_break"
1599,"central_attack,goal"
1600,"inside_box_shot,central_attack,goal"
1601,"inside_box_shot,central_attack,goal"
1602,"inside_box_shot,central_attack,goal"
1603,"inside_box_shot,central_attack,goal"
1604,"central_attack,goal"
1605,"central_attack,goal"
1606,"inside_box_shot,central_attack,goal"
1607,"central_attack,goal"
1608,"inside_box_shot,central_attack,goal"
1609,"inside_box_shot,central_attack,goal"
1610,"central_attack,goal"
1611,"central_attack,fast_break"
1612,"inside_box_shot,central_attack,goal"
1613,"central_attack,fast_break"
1614,"inside_box_shot,central_attack,goal"
1615,"inside_box_shot,central_attack,goal"
1616,"inside_box_shot,goal"
1617,"central_attack,goal"
1618,"central_attack,goal"
1619,"inside_box_shot,central_attack,goal"
1620,"central_attack,fast_break"
1621,"central_attack,fast_break"
1622,"central_attack,goal"
1623,"central_attack,goal"
1624,"central_attack,fast_break"
1625,"central_attack,goal"
1626,"inside_box_shot,central_attack,goal"
1627,"central_attack,goal"
1628,"inside_box_shot,central_attack,goal"
1629,"central_attack,fast_break"
1630,"central_attack,goal"
1631,"inside_box_shot,central_attack,goal"
1632,"central_attack,fast_break"
1633,"central_attack,fast_break"
1634,"inside_box_shot,central_attack,goal"
1635,"central_attack,fast_break"
1636,"central_attack,goal"
1637,"central_attack,goal"
1638,"central_attack,fast_break"
1639,"central_attack,fast_break"
1640,"central_attack,fast_break"
1641,"central_attack,fast_break"
1642,"central_attack,fast_break"
1643,"inside_box_shot,central_attack,goal"
1644,"central_attack,fast_break"
1645,"central_attack,goal"
1646,"inside_box_shot,central_attack,goal"
1647,"inside_box_shot,central_attack,goal"
1648,"inside_box_shot,central_attack,goal"
1649,"central_attack,goal"
1650,"central_attack,fast_break"
1651,"inside_box_shot,central_attack,goal"
1652,"inside_box_shot,central_attack,goal"
1653,"inside_box_shot,central_attack,goal"
1654,"inside_box_shot,central_attack,goal"
1655,"central_attack,goal"
1656,"central_attack,fast_break"
1657,"inside_box_shot,central_attack,goal"
1658,"central_attack,goal"
1659,"inside_box_shot,central_attack,goal"
1660,"inside_box_shot,central_attack,goal"
1661,"central_attack,fast_break"
1662,"central_attack,through_ball"
1663,"central_attack,through_ball"
1664,"through_ball,fast_break"
1665,"through_ball,central_attack"
1666,"through_ball,fast_break"
1667,"central_attack,through_ball"
1668,"through_ball,fast_break"
1669,"central_attack,through_ball"
1670,"central_attack,through_ball,fast_break"
1671,"through_ball,fast_break"
1672,"central_attack,through_ball"
1673,"central_attack,through_ball"
1674,"central_attack,through_ball"
1675,"through_ball,fast_break"
1676,"through_ball,fast_break"
1677,"central_attack,through_ball"
1678,"central_attack,through_ball"
1679,"central_attack,through_ball"
1680,"through_ball,fast_break"
1681,"through_ball,fast_break"
1682,"central_attack,through_ball"
1683,"through_ball,fast_break"
1684,"central_attack,through_ball"
1685,"central_attack,through_ball"
1686,"through_ball,fast_break"
1687,"central_attack,through_ball"
1688,"central_attack,through_ball"
1689,"central_attack,through_ball"
1690,"central_attack,through_ball"
1691,"central_attack,through_ball"
1692,"central_attack,through_ball"
1693,"central_attack,through_ball"
1694,"central_attack,through_ball"
1695,"through_ball,fast_break"
1696,"central_attack,through_ball"
1697,"central_attack,through_ball"
1698,"central_attack,through_ball"
1699,"central_attack,through_ball"
1700,"central_attack,through_ball"
1701,"central_attack,through_ball"
1702,"central_attack,through_ball"
1703,"central_attack,through_ball"
1704,"central_attack,through_ball"
1705,"through_ball,fast_break"
1706,"through_ball,central_attack"
1707,"inside_box_shot,central_attack,through_ball,goal"
1708,"central_attack,through_ball"
1709,"central_attack,through_ball"
1710,"through_ball,fast_break"
1711,"inside_box_shot,central_attack,through_ball,goal"
1712,"through_ball,fast_break"
1713,"central_attack,through_ball"
1714,"central_attack,through_ball"
1715,"central_attack,through_ball"
1716,"central_attack,through_ball"
1717,"central_attack,through_ball"
1718,"central_attack,through_ball"
1719,"central_attack,through_ball"
1720,"central_attack,through_ball"
1721,"central_attack,through_ball"
1722,"central_attack,through_ball"
1723,"central_attack,through_ball"
1724,"central_attack,through_ball"
1725,"central_attack,through_ball,fast_break"
1726,"central_attack,through_ball"
1727,"through_ball,central_attack"
1728,"central_attack,through_ball"
1729,"central_attack,through_ball"
1730,"central_attack,through_ball"
1731,"central_attack,through_ball"
1732,"through_ball,central_attack"
1733,"through_ball,central_attack"
1734,"through_ball,fast_break"
1735,"central_attack,through_ball,fast_break"
1736,"central_attack,through_ball"
1737,"through_ball,fast_break"
1738,"central_attack,through_ball"
1739,"central_attack,through_ball"
1740,"central_attack,through_ball"
1741,"central_attack,through_ball"
1742,"central_attack,through_ball"
1743,"through_ball,fast_break"
1744,"through_ball,fast_break"
1745,"central_attack,through_ball"
1746,"central_attack,through_ball"
1747,"through_ball,central_attack"
1748,"central_attack,through_ball"
1749,"central_attack,through_ball"
1750,"central_attack,through_ball"
1751,"central_attack,through_ball"
1752,"through_ball,fast_break"
1753,"through_ball,fast_break"
1754,"central_attack,through_ball"
1755,"central_attack,through_ball"
1756,"central_attack,through_ball"
1757,"central_attack,through_ball"
1758,"central_attack,through_ball"
1759,"central_attack,through_ball"
1760,"central_attack,through_ball"
1761,"central_attack,through_ball,goal"
1762,"central_attack,through_ball"
1763,"central_attack,through_ball"
1764,"central_attack,through_ball"
1765,"central_attack,through_ball"
1766,"central_attack,through_ball"
1767,"central_attack,through_ball"
1768,"central_attack,through_ball,fast_break"
1769,"central_attack,through_ball"
1770,"central_attack,through_ball"
1771,"through_ball,central_attack"
1772,"central_attack,through_ball"
1773,"through_ball,fast_break"
1774,"inside_box_shot,central_attack,through_ball,goal"
1775,"central_attack,through_ball"
1776,"central_attack,through_ball"
1777,"central_attack,through_ball"
1778,"central_attack,through_ball"
1779,"central_attack,through_ball"
1780,"central_attack,through_ball"
1781,"through_ball,fast_break"
1782,"inside_box_shot,central_attack,through_ball,goal"
1783,"central_attack,through_ball"
1784,"central_attack,through_ball"
