attack_id,features
847,"inside_box_shot,central_attack,through_ball,goal"
848,"central_attack,fast_break"
849,"central_attack,through_ball"
850,"central_attack,fast_break"
851,"central_attack,through_ball"
852,"central_attack,through_ball"
853,"through_ball,central_attack"
854,"through_ball,central_attack"
855,"inside_box_shot,central_attack,through_ball,goal"
856,"central_attack,through_ball"
857,"central_attack,through_ball,fast_break"
858,"central_attack,through_ball,inside_box_shot,fast_break,goal"
859,"central_attack,through_ball,fast_break"
860,"central_attack,through_ball"
861,"central_attack,through_ball,goal"
862,"through_ball,central_attack"
863,"central_attack,through_ball,fast_break"
864,"central_attack,through_ball,goal"
865,"central_attack,fast_break"
866,"inside_box_shot,central_attack,through_ball,goal"
867,"central_attack,fast_break"
868,"through_ball,fast_break"
869,"central_attack,through_ball"
870,"through_ball,central_attack"
871,"inside_box_shot,central_attack,through_ball,goal"
872,"central_attack,through_ball"
873,"central_attack,through_ball"
874,"central_attack,through_ball"
875,"central_attack,through_ball"
876,"central_attack,through_ball"
877,"central_attack,through_ball"
878,"central_attack,through_ball,fast_break"
879,"central_attack,through_ball"
880,"central_attack,through_ball"
881,"central_attack,through_ball,fast_break"
882,"through_ball,central_attack"
883,"central_attack,through_ball"
884,"central_attack,through_ball"
885,"through_ball,central_attack"
886,"through_ball,central_attack,goal"
887,"central_attack,through_ball,fast_break"
888,"central_attack,through_ball,fast_break"
889,"central_attack,through_ball,fast_break"
890,"inside_box_shot,central_attack,through_ball,goal"
891,"central_attack,through_ball"
892,"central_attack,through_ball"
893,"inside_box_shot,central_attack,through_ball,goal"
894,"central_attack,through_ball"
895,"central_attack,through_ball,fast_break"
896,"central_attack,fast_break,goal"
897,"central_attack,through_ball,fast_break"
898,"central_attack,through_ball,goal"
899,"central_attack,through_ball,fast_break"
900,"central_attack,through_ball,inside_box_shot,fast_break,goal"
901,"central_attack,fast_break"
902,"inside_box_shot,central_attack,fast_break,goal"
903,"inside_box_shot,central_attack,goal"
904,"central_attack,fast_break"
905,"central_attack,fast_break"
906,"central_attack,goal"
907,"central_attack,fast_break"
908,"central_attack,fast_break"
909,"central_attack,goal"
910,"inside_box_shot,central_attack,goal"
911,"inside_box_shot,central_attack,fast_break,goal"
912,"central_attack,fast_break"
913,"central_attack,fast_break"
914,"central_attack,fast_break"
915,"central_attack,fast_break"
916,"central_attack,fast_break,goal"
917,"central_attack,fast_break"
918,"inside_box_shot,central_attack,goal"
919,"inside_box_shot,central_attack,goal"
920,"central_attack,fast_break"
921,"central_attack,fast_break"
922,"central_attack,goal"
923,"central_attack,fast_break"
924,"inside_box_shot,central_attack,fast_break,goal"
925,"central_attack,fast_break"
926,"central_attack,goal"
927,"central_attack,goal"
928,"central_attack,fast_break"
929,"inside_box_shot,central_attack,fast_break,goal"
930,"central_attack,goal"
931,"central_attack,fast_break"
932,"central_attack,goal"
933,"central_attack,goal"
934,"central_attack,fast_break"
935,"inside_box_shot,central_attack,goal"
936,"central_attack,fast_break"
937,"inside_box_shot,central_attack,goal"
938,"inside_box_shot,central_attack,goal"
939,"central_attack,fast_break"
940,"central_attack,fast_break"
941,"inside_box_shot,central_attack,goal"
942,"inside_box_shot,central_attack,fast_break,goal"
943,"central_attack,goal"
944,"inside_box_shot,central_attack,goal"
945,"central_attack,fast_break"
946,"inside_box_shot,central_attack,goal"
947,"inside_box_shot,central_attack,goal"
948,"central_attack,fast_break"
949,"central_attack,fast_break,goal"
950,"central_attack,goal"
951,"central_attack,fast_break"
952,"central_attack,fast_break"
953,"central_attack,fast_break"
954,"inside_box_shot,central_attack,goal"
955,"inside_box_shot,central_attack,goal"
956,"central_attack,fast_break"
957,"central_attack,fast_break"
958,"central_attack,fast_break"
959,"inside_box_shot,central_attack,fast_break,goal"
960,"inside_box_shot,central_attack,fast_break,goal"
961,"central_attack,goal"
962,"central_attack,fast_break"
963,"central_attack,fast_break"
964,"central_attack,fast_break"
965,"central_attack,fast_break"
966,"central_attack,goal"
967,"inside_box_shot,central_attack,fast_break,goal"
968,"inside_box_shot,central_attack,goal"
969,"central_attack,fast_break"
970,"central_attack,fast_break"
971,"central_attack,goal"
972,"inside_box_shot,central_attack,fast_break,goal"
973,"central_attack,goal"
974,"central_attack,fast_break"
975,"inside_box_shot,central_attack,goal"
976,"central_attack,fast_break"
977,"inside_box_shot,central_attack,goal"
978,"central_attack,goal"
979,"inside_box_shot,central_attack,goal"
980,"inside_box_shot,central_attack,fast_break,goal"
981,"inside_box_shot,central_attack,goal"
982,"inside_box_shot,central_attack,fast_break,goal"
983,"central_attack,goal"
984,"central_attack,fast_break"
985,"central_attack,fast_break"
986,"central_attack,fast_break"
987,"central_attack,fast_break"
988,"central_attack,fast_break"
989,"central_attack,fast_break"
990,"central_attack,fast_break"
991,"central_attack,fast_break"
992,"inside_box_shot,central_attack,fast_break,goal"
993,"inside_box_shot,central_attack,fast_break,goal"
994,"inside_box_shot,central_attack,fast_break,goal"
995,"inside_box_shot,central_attack,goal"
996,"central_attack,fast_break"
997,"central_attack,fast_break"
998,"central_attack,fast_break"
999,"central_attack,fast_break"
1000,"central_attack,fast_break"
1001,"central_attack,fast_break"
1002,"central_attack,goal"
1003,"inside_box_shot,central_attack,goal"
1004,"central_attack,fast_break"
1005,"central_attack,fast_break,goal"
1006,"inside_box_shot,central_attack,goal"
1007,"central_attack,fast_break"
1008,"inside_box_shot,central_attack,goal"
1009,"central_attack,fast_break"
1010,"central_attack,goal"
1011,"central_attack,fast_break"
1012,"central_attack,through_ball"
1013,"inside_box_shot,central_attack,through_ball,goal"
1014,"central_attack,through_ball"
1015,"through_ball,central_attack"
1016,"central_attack,through_ball,fast_break"
1017,"central_attack,through_ball"
1018,"inside_box_shot,through_ball,central_attack,goal"
1019,"central_attack,fast_break"
1020,"inside_box_shot,central_attack,through_ball,goal"
1021,"central_attack,through_ball,goal"
1022,"through_ball,central_attack"
1023,"central_attack,through_ball"
1024,"central_attack,through_ball"
1025,"central_attack,through_ball"
1026,"central_attack,through_ball"
1027,"inside_box_shot,through_ball,central_attack,goal"
1028,"central_attack,fast_break"
1029,"central_attack,through_ball,goal"
1030,"central_attack,through_ball,fast_break"
1031,"through_ball,central_attack"
1032,"central_attack,fast_break"
1033,"central_attack,through_ball,fast_break"
1034,"central_attack,through_ball"
1035,"inside_box_shot,central_attack,through_ball,goal"
1036,"inside_box_shot,central_attack,through_ball,goal"
1037,"central_attack,through_ball,fast_break"
1038,"central_attack,goal"
1039,"central_attack,through_ball,inside_box_shot,fast_break,goal"
1040,"central_attack,through_ball"
1041,"through_ball,fast_break"
1042,"central_attack,through_ball,fast_break"
1043,"central_attack,through_ball"
1044,"central_attack,through_ball"
1045,"central_attack,through_ball"
1046,"central_attack,through_ball"
1047,"central_attack,through_ball,fast_break"
1048,"central_attack,through_ball"
1049,"central_attack,through_ball"
1050,"central_attack,through_ball"
1051,"central_attack,through_ball"
1052,"central_attack,through_ball"
1053,"central_attack,through_ball"
1054,"through_ball,fast_break"
1055,"central_attack,fast_break"
1056,"central_attack,through_ball"
1057,"central_attack,fast_break"
1058,"central_attack,through_ball,fast_break"
1059,"central_attack,fast_break"
1060,"through_ball,fast_break"
1061,"through_ball,fast_break"
1062,"through_ball,fast_break"
1063,"central_attack,through_ball"
1064,"through_ball,central_attack"
1065,"central_attack,through_ball"
1066,"central_attack,through_ball"
1067,"inside_box_shot,central_attack,fast_break,goal"
1068,"central_attack,through_ball,fast_break"
1069,"central_attack,through_ball"
1070,"central_attack,through_ball"
1071,"central_attack,through_ball"
1072,"central_attack,through_ball"
1073,"central_attack,through_ball"
1074,"inside_box_shot,through_ball,central_attack,goal"
1075,"central_attack,fast_break"
1076,"central_attack,through_ball,fast_break"
1077,"through_ball,central_attack"
1078,"central_attack,through_ball,goal"
1079,"central_attack,fast_break"
1080,"central_attack,through_ball,fast_break"
1081,"inside_box_shot,central_attack,through_ball,goal"
1082,"central_attack,through_ball,fast_break"
1083,"central_attack,through_ball,inside_box_shot,fast_break,goal"
1084,"central_attack,through_ball,fast_break"
1085,"central_attack,through_ball"
1086,"central_attack,through_ball"
1087,"through_ball,central_attack"
1088,"central_attack,through_ball,goal"
1089,"central_attack,through_ball,fast_break"
1090,"through_ball,goal"
1091,"central_attack,fast_break"
1092,"central_attack,through_ball"
1093,"central_attack,fast_break"
1094,"central_attack,through_ball"
1095,"central_attack,through_ball"
1096,"central_attack,through_ball"
1097,"central_attack,through_ball"
1098,"central_attack,through_ball"
1099,"inside_box_shot,central_attack,through_ball,goal"
1100,"central_attack,through_ball"
1101,"central_attack,through_ball"
1102,"inside_box_shot,central_attack,through_ball,goal"
1103,"through_ball,central_attack,fast_break"
1104,"central_attack,through_ball"
1105,"central_attack,through_ball"
1106,"central_attack,through_ball,goal"
1107,"central_attack,fast_break"
1108,"central_attack,through_ball"
1109,"central_attack,through_ball"
1110,"inside_box_shot,central_attack,through_ball,goal"
1111,"central_attack,through_ball,fast_break"
1112,"through_ball,fast_break"
1113,"central_attack,through_ball"
1114,"central_attack,through_ball,goal"
1115,"central_attack,through_ball"
1116,"inside_box_shot,central_attack,through_ball,goal"
1117,"central_attack,through_ball,goal"
1118,"central_attack,through_ball,goal"
1119,"central_attack,through_ball"
1120,"central_attack,through_ball,goal"
1121,"central_attack,through_ball"
1122,"central_attack,fast_break"
1123,"central_attack,through_ball"
1124,"central_attack,through_ball,fast_break,goal"
1125,"central_attack,through_ball"
1126,"central_attack,fast_break"
1127,"central_attack,through_ball"
1128,"central_attack,through_ball"
1129,"central_attack,through_ball"
1130,"inside_box_shot,central_attack,through_ball,goal"
1131,"central_attack,fast_break"
1132,"central_attack,through_ball"
1133,"central_attack,through_ball,fast_break"
1134,"inside_box_shot,central_attack,through_ball,goal"
1135,"central_attack,through_ball"
1136,"through_ball,central_attack"
1137,"central_attack,through_ball,goal"
1138,"central_attack,through_ball,fast_break"
1139,"central_attack,through_ball"
1140,"central_attack,through_ball"
1141,"through_ball,central_attack"
1142,"central_attack,through_ball,fast_break"
1143,"central_attack,through_ball,fast_break"
1144,"central_attack,through_ball,fast_break,goal"
1145,"central_attack,through_ball"
1146,"inside_box_shot,central_attack,through_ball,goal"
1147,"central_attack,through_ball,fast_break"
1148,"through_ball,central_attack"
1149,"inside_box_shot,central_attack,through_ball,goal"
1150,"central_attack,through_ball,fast_break"
1151,"inside_box_shot,central_attack,fast_break,goal"
1152,"inside_box_shot,central_attack,fast_break,goal"
1153,"inside_box_shot,central_attack,fast_break,goal"
1154,"central_attack,fast_break"
1155,"central_attack,fast_break"
1156,"central_attack,fast_break"
1157,"inside_box_shot,central_attack,goal"
1158,"inside_box_shot,central_attack,fast_break,goal"
1159,"inside_box_shot,central_attack,fast_break,goal"
1160,"central_attack,fast_break"
1161,"central_attack,fast_break,goal"
1162,"inside_box_shot,central_attack,goal"
1163,"central_attack,goal"
1164,"central_attack,goal"
1165,"central_attack,fast_break"
1166,"inside_box_shot,central_attack,goal"
1167,"central_attack,goal"
1168,"inside_box_shot,central_attack,goal"
1169,"central_attack,goal"
1170,"central_attack,fast_break"
1171,"inside_box_shot,central_attack,goal"
1172,"central_attack,fast_break"
1173,"central_attack,fast_break"
1174,"central_attack,fast_break"
1175,"central_attack,goal"
1176,"central_attack,fast_break"
1177,"central_attack,goal"
1178,"central_attack,fast_break"
1179,"central_attack,through_ball"
1180,"central_attack,through_ball,goal"
1181,"central_attack,through_ball,goal"
1182,"central_attack,through_ball,inside_box_shot,fast_break,goal"
1183,"central_attack,through_ball"
1184,"through_ball,central_attack"
1185,"central_attack,through_ball"
1186,"through_ball,central_attack"
1187,"inside_box_shot,central_attack,fast_break,goal"
1188,"central_attack,through_ball"
1189,"central_attack,through_ball"
1190,"central_attack,through_ball"
1191,"central_attack,through_ball"
1192,"central_attack,through_ball,fast_break"
1193,"central_attack,through_ball,fast_break"
1194,"central_attack,through_ball"
1195,"central_attack,through_ball"
1196,"central_attack,through_ball,fast_break"
1197,"inside_box_shot,central_attack,through_ball,goal"
1198,"central_attack,through_ball,goal"
1199,"central_attack,through_ball,fast_break"
1200,"inside_box_shot,central_attack,fast_break,goal"
1201,"central_attack,through_ball"
1202,"central_attack,through_ball"
1203,"through_ball,central_attack"
1204,"through_ball,central_attack,fast_break"
1205,"central_attack,through_ball"
1206,"central_attack,through_ball"
1207,"central_attack,through_ball"
1208,"central_attack,through_ball"
1209,"central_attack,through_ball"
1210,"inside_box_shot,through_ball,central_attack,goal"
1211,"central_attack,through_ball"
1212,"inside_box_shot,central_attack,through_ball,goal"
1213,"inside_box_shot,central_attack,through_ball,goal"
1214,"central_attack,through_ball"
1215,"central_attack,through_ball,inside_box_shot,fast_break,goal"
1216,"central_attack,fast_break,goal"
1217,"central_attack,through_ball,fast_break"
1218,"central_attack,through_ball"
1219,"central_attack,through_ball"
1220,"central_attack,through_ball,fast_break"
1221,"central_attack,through_ball"
1222,"central_attack,through_ball"
1223,"central_attack,through_ball"
1224,"inside_box_shot,central_attack,through_ball,goal"
1225,"inside_box_shot,central_attack,goal"
1226,"central_attack,fast_break"
1227,"central_attack,fast_break"
1228,"central_attack,fast_break"
1229,"central_attack,fast_break"
1230,"inside_box_shot,central_attack,goal"
1231,"central_attack,fast_break"
1232,"inside_box_shot,central_attack,fast_break,goal"
1233,"central_attack,fast_break"
1234,"inside_box_shot,central_attack,goal"
1235,"central_attack,fast_break"
1236,"central_attack,goal"
1237,"central_attack,goal"
1238,"inside_box_shot,central_attack,goal"
1239,"central_attack,goal"
1240,"inside_box_shot,central_attack,goal"
1241,"central_attack,fast_break"
1242,"central_attack,fast_break"
1243,"central_attack,goal"
1244,"central_attack,through_ball"
1245,"central_attack,fast_break"
1246,"central_attack,through_ball,goal"
1247,"central_attack,through_ball"
1248,"through_ball,central_attack"
1249,"inside_box_shot,central_attack,through_ball,goal"
1250,"central_attack,through_ball"
1251,"central_attack,fast_break"
1252,"central_attack,through_ball,fast_break"
1253,"through_ball,fast_break"
1254,"through_ball,fast_break"
1255,"central_attack,through_ball,fast_break"
1256,"central_attack,through_ball,goal"
1257,"through_ball,central_attack"
1258,"through_ball,central_attack"
1259,"through_ball,central_attack"
1260,"central_attack,through_ball"
1261,"central_attack,through_ball"
1262,"central_attack,fast_break"
1263,"central_attack,through_ball"
1264,"central_attack,through_ball"
1265,"central_attack,through_ball"
1266,"inside_box_shot,central_attack,through_ball,goal"
1267,"central_attack,through_ball,fast_break"
1268,"central_attack,through_ball"
1269,"central_attack,through_ball"
1270,"central_attack,through_ball"
1271,"central_attack,through_ball"
1272,"through_ball,fast_break"
1273,"inside_box_shot,through_ball,central_attack,goal"
1274,"central_attack,through_ball"
1275,"central_attack,through_ball"
1276,"central_attack,through_ball"
1277,"central_attack,through_ball,fast_break"
1278,"central_attack,through_ball,fast_break"
1279,"central_attack,through_ball"
1280,"central_attack,through_ball"
1281,"central_attack,through_ball"
1282,"central_attack,fast_break"
1283,"central_attack,through_ball,inside_box_shot,fast_break,goal"
1284,"central_attack,through_ball,fast_break"
1285,"central_attack,through_ball"
1286,"central_attack,through_ball"
1287,"central_attack,through_ball"
1288,"central_attack,through_ball,goal"
1289,"through_ball,central_attack"
1290,"central_attack,through_ball"
1291,"central_attack,through_ball,fast_break"
1292,"central_attack,through_ball"
1293,"inside_box_shot,central_attack,through_ball,goal"
1294,"through_ball,fast_break"
1295,"central_attack,through_ball"
1296,"central_attack,through_ball"
1297,"central_attack,through_ball"
1298,"central_attack,through_ball"
1299,"inside_box_shot,central_attack,through_ball,goal"
1300,"central_attack,through_ball"
1301,"inside_box_shot,central_attack,through_ball,goal"
1302,"central_attack,through_ball"
1303,"central_attack,through_ball"
1304,"central_attack,through_ball"
1305,"inside_box_shot,central_attack,through_ball,goal"
1306,"central_attack,through_ball"
1307,"through_ball,central_attack"
1308,"central_attack,through_ball"
1309,"central_attack,fast_break"
1310,"central_attack,through_ball"
1311,"central_attack,through_ball"
1312,"central_attack,through_ball"
1313,"central_attack,through_ball,goal"
1314,"inside_box_shot,central_attack,through_ball,goal"
1315,"central_attack,fast_break"
1316,"central_attack,fast_break"
1317,"central_attack,fast_break"
1318,"central_attack,fast_break,goal"
1319,"central_attack,fast_break,goal"
1320,"inside_box_shot,central_attack,goal"
1321,"inside_box_shot,central_attack,fast_break,goal"
1322,"central_attack,fast_break"
1323,"central_attack,fast_break"
1324,"inside_box_shot,central_attack,goal"
1325,"central_attack,fast_break"
1326,"central_attack,goal"
1327,"central_attack,fast_break"
1328,"inside_box_shot,central_attack,fast_break,goal"
1329,"inside_box_shot,central_attack,fast_break,goal"
1330,"central_attack,goal"
1331,"central_attack,goal"
1332,"central_attack,goal"
1333,"central_attack,fast_break"
1334,"central_attack,fast_break"
1335,"inside_box_shot,central_attack,goal"
1336,"inside_box_shot,central_attack,fast_break,goal"
1337,"inside_box_shot,central_attack,goal"
1338,"central_attack,fast_break"
1339,"central_attack,fast_break"
1340,"central_attack,fast_break,goal"
1341,"inside_box_shot,central_attack,goal"
1342,"central_attack,fast_break"
1343,"central_attack,fast_break"
1344,"central_attack,goal"
1345,"inside_box_shot,central_attack,goal"
1346,"central_attack,fast_break"
1347,"central_attack,fast_break"
1348,"central_attack,fast_break,goal"
1349,"inside_box_shot,central_attack,goal"
1350,"central_attack,fast_break"
1351,"central_attack,fast_break"
1352,"central_attack,goal"
1353,"inside_box_shot,central_attack,goal"
1354,"central_attack,fast_break"
1355,"central_attack,goal"
1356,"inside_box_shot,central_attack,goal"
1357,"central_attack,fast_break"
1358,"inside_box_shot,central_attack,goal"
1359,"central_attack,fast_break"
1360,"central_attack,goal"
1361,"inside_box_shot,central_attack,goal"
1362,"central_attack,fast_break"
1363,"central_attack,fast_break"
1364,"central_attack,fast_break,goal"
1365,"central_attack,goal"
1366,"central_attack,fast_break"
1367,"inside_box_shot,central_attack,goal"
1368,"central_attack,goal"
1369,"central_attack,fast_break"
1370,"central_attack,fast_break"
1371,"central_attack,fast_break"
1372,"central_attack,fast_break"
1373,"central_attack,goal"
1374,"central_attack,goal"
1375,"central_attack,fast_break"
1376,"inside_box_shot,central_attack,fast_break,goal"
1377,"inside_box_shot,central_attack,goal"
1378,"inside_box_shot,central_attack,goal"
1379,"central_attack,fast_break"
1380,"central_attack,fast_break"
1381,"inside_box_shot,central_attack,goal"
1382,"inside_box_shot,central_attack,fast_break,goal"
1383,"central_attack,fast_break"
1384,"central_attack,fast_break,goal"
1385,"central_attack,goal"
1386,"central_attack,goal"
1387,"central_attack,fast_break"
1388,"inside_box_shot,central_attack,goal"
1389,"central_attack,fast_break"
1390,"central_attack,fast_break"
1391,"central_attack,fast_break"
1392,"central_attack,fast_break"
1393,"inside_box_shot,central_attack,goal"
1394,"central_attack,goal"
1395,"inside_box_shot,central_attack,goal"
1396,"inside_box_shot,central_attack,fast_break,goal"
1397,"central_attack,fast_break"
1398,"central_attack,goal"
1399,"inside_box_shot,central_attack,goal"
1400,"central_attack,fast_break"
1401,"inside_box_shot,central_attack,fast_break,goal"
1402,"central_attack,fast_break"
1403,"central_attack,goal"
1404,"central_attack,fast_break"
1405,"central_attack,goal"
1406,"inside_box_shot,central_attack,goal"
1407,"inside_box_shot,central_attack,goal"
1408,"inside_box_shot,central_attack,goal"
1409,"central_attack,fast_break"
1410,"central_attack,goal"
1411,"central_attack,fast_break"
1412,"inside_box_shot,central_attack,fast_break,goal"
1413,"inside_box_shot,central_attack,fast_break,goal"
1414,"central_attack,fast_break"
1415,"central_attack,fast_break"
1416,"central_attack,fast_break"
1417,"central_attack,fast_break"
1418,"inside_box_shot,central_attack,fast_break,goal"
1419,"central_attack,fast_break"
1420,"inside_box_shot,central_attack,goal"
1421,"central_attack,fast_break"
1422,"central_attack,goal"
1423,"inside_box_shot,central_attack,goal"
1424,"central_attack,fast_break"
1425,"central_attack,goal"
1426,"inside_box_shot,central_attack,goal"
1427,"inside_box_shot,central_attack,goal"
1428,"central_attack,fast_break"
1429,"central_attack,goal"
1430,"central_attack,fast_break"
1431,"inside_box_shot,central_attack,goal"
1432,"inside_box_shot,central_attack,goal"
1433,"central_attack,fast_break"
1434,"inside_box_shot,central_attack,fast_break,goal"
1435,"central_attack,goal"
1436,"central_attack,fast_break"
1437,"central_attack,goal"
1438,"inside_box_shot,central_attack,goal"
1439,"inside_box_shot,central_attack,fast_break,goal"
1440,"central_attack,fast_break"
1441,"central_attack,fast_break,goal"
1442,"central_attack,goal"
1443,"central_attack,fast_break"
1444,"central_attack,fast_break"
1445,"inside_box_shot,central_attack,goal"
1446,"central_attack,fast_break"
1447,"central_attack,fast_break"
1448,"inside_box_shot,central_attack,goal"
1449,"inside_box_shot,central_attack,fast_break,goal"
1450,"central_attack,fast_break"
1451,"central_attack,fast_break"
1452,"inside_box_shot,central_attack,goal"
1453,"central_attack,fast_break"
1454,"inside_box_shot,central_attack,fast_break,goal"
1455,"central_attack,fast_break"
1456,"inside_box_shot,central_attack,fast_break,goal"
1457,"inside_box_shot,central_attack,goal"
1458,"inside_box_shot,central_attack,fast_break,goal"
1459,"central_attack,fast_break,goal"
1460,"inside_box_shot,central_attack,goal"
1461,"inside_box_shot,central_attack,goal"
1462,"inside_box_shot,central_attack,goal"
1463,"inside_box_shot,central_attack,goal"
1464,"central_attack,fast_break"
1465,"inside_box_shot,central_attack,fast_break,goal"
1466,"central_attack,fast_break"
1467,"central_attack,fast_break,goal"
1468,"central_attack,fast_break"
1469,"central_attack,fast_break"
1470,"inside_box_shot,central_attack,fast_break,goal"
1471,"central_attack,fast_break"
1472,"central_attack,goal"
1473,"central_attack,fast_break"
1474,"central_attack,fast_break"
1475,"central_attack,fast_break"
1476,"central_attack,goal"
1477,"central_attack,fast_break"
1478,"central_attack,goal"
1479,"central_attack,fast_break"
1480,"central_attack,fast_break"
1481,"central_attack,fast_break,goal"
1482,"central_attack,fast_break"
1483,"central_attack,fast_break"
1484,"central_attack,goal"
1485,"central_attack,fast_break"
1486,"central_attack,fast_break"
1487,"central_attack,through_ball"
1488,"central_attack,through_ball"
1489,"central_attack,through_ball"
1490,"central_attack,through_ball"
1491,"through_ball,fast_break"
1492,"central_attack,through_ball"
1493,"through_ball,central_attack"
1494,"central_attack,through_ball,goal"
1495,"through_ball,central_attack"
1496,"central_attack,through_ball"
1497,"central_attack,through_ball"
1498,"through_ball,central_attack"
1499,"through_ball,central_attack"
1500,"central_attack,through_ball"
1501,"central_attack,through_ball"
1502,"inside_box_shot,central_attack,through_ball,goal"
1503,"central_attack,through_ball"
1504,"central_attack,through_ball"
1505,"central_attack,through_ball"
1506,"through_ball,central_attack,goal"
1507,"central_attack,through_ball"
1508,"central_attack,through_ball,fast_break"
1509,"central_attack,through_ball"
1510,"central_attack,through_ball"
1511,"central_attack,through_ball,goal"
1512,"through_ball,central_attack"
1513,"through_ball,fast_break"
1514,"central_attack,through_ball"
1515,"central_attack,through_ball"
1516,"inside_box_shot,central_attack,through_ball,goal"
1517,"central_attack,through_ball"
1518,"central_attack,through_ball"
1519,"central_attack,through_ball"
1520,"central_attack,through_ball"
1521,"central_attack,through_ball,fast_break"
1522,"central_attack,through_ball,fast_break"
1523,"inside_box_shot,central_attack,fast_break,goal"
1524,"through_ball,fast_break"
1525,"central_attack,through_ball"
1526,"central_attack,through_ball,fast_break"
1527,"central_attack,through_ball"
1528,"central_attack,through_ball,fast_break"
1529,"central_attack,through_ball"
1530,"central_attack,through_ball,goal"
1531,"through_ball,central_attack,fast_break"
1532,"central_attack,through_ball"
1533,"inside_box_shot,central_attack,through_ball,goal"
1534,"inside_box_shot,central_attack,through_ball,goal"
1535,"inside_box_shot,central_attack,through_ball,goal"
1536,"central_attack,fast_break,goal"
1537,"through_ball,fast_break"
1538,"central_attack,through_ball"
1539,"central_attack,through_ball"
1540,"central_attack,through_ball"
1541,"central_attack,fast_break"
1542,"central_attack,fast_break"
1543,"central_attack,fast_break"
1544,"central_attack,fast_break"
1545,"central_attack,fast_break"
1546,"central_attack,fast_break"
1547,"inside_box_shot,central_attack,goal"
1548,"inside_box_shot,central_attack,goal"
1549,"central_attack,goal"
1550,"central_attack,goal"
1551,"central_attack,fast_break"
1552,"central_attack,fast_break"
1553,"central_attack,fast_break"
1554,"central_attack,fast_break"
1555,"central_attack,fast_break"
1556,"inside_box_shot,central_attack,fast_break,goal"
1557,"central_attack,goal"
1558,"central_attack,fast_break"
1559,"inside_box_shot,central_attack,goal"
1560,"inside_box_shot,central_attack,goal"
1561,"central_attack,fast_break"
1562,"inside_box_shot,central_attack,goal"
1563,"inside_box_shot,central_attack,goal"
1564,"central_attack,goal"
1565,"inside_box_shot,central_attack,goal"
1566,"inside_box_shot,central_attack,fast_break,goal"
1567,"central_attack,goal"
1568,"inside_box_shot,central_attack,goal"
1569,"inside_box_shot,central_attack,goal"
1570,"central_attack,fast_break"
1571,"central_attack,goal"
1572,"central_attack,goal"
1573,"inside_box_shot,central_attack,goal"
1574,"inside_box_shot,central_attack,goal"
1575,"central_attack,goal"
1576,"central_attack,fast_break"
1577,"inside_box_shot,central_attack,goal"
1578,"central_attack,fast_break"
1579,"central_attack,fast_break"
1580,"inside_box_shot,central_attack,goal"
1581,"central_attack,fast_break"
1582,"inside_box_shot,central_attack,goal"
1583,"inside_box_shot,central_attack,goal"
1584,"inside_box_shot,central_attack,goal"
1585,"central_attack,fast_break"
1586,"central_attack,fast_break"
1587,"inside_box_shot,central_attack,fast_break,goal"
1588,"inside_box_shot,central_attack,goal"
1589,"inside_box_shot,central_attack,fast_break,goal"
1590,"central_attack,fast_break"
1591,"inside_box_shot,central_attack,goal"
1592,"central_attack,fast_break"
1593,"central_attack,fast_break"
1594,"inside_box_shot,central_attack,fast_break,goal"
1595,"central_attack,fast_break"
1596,"central_attack,fast_break"
1597,"central_attack,fast_break,goal"
1598,"central_attack,goal"
1599,"central_attack,fast_break"
1600,"inside_box_shot,central_attack,goal"
1601,"central_attack,fast_break"
1602,"inside_box_shot,central_attack,goal"
1603,"inside_box_shot,central_attack,goal"
1604,"central_attack,goal"
1605,"central_attack,goal"
1606,"central_attack,fast_break"
1607,"inside_box_shot,central_attack,goal"
1608,"inside_box_shot,central_attack,goal"
1609,"inside_box_shot,central_attack,goal"
1610,"inside_box_shot,central_attack,goal"
1611,"central_attack,fast_break"
1612,"inside_box_shot,central_attack,goal"
1613,"central_attack,fast_break"
1614,"central_attack,fast_break"
1615,"inside_box_shot,central_attack,goal"
1616,"central_attack,goal"
1617,"inside_box_shot,central_attack,goal"
1618,"central_attack,goal"
1619,"central_attack,fast_break"
1620,"inside_box_shot,central_attack,goal"
1621,"central_attack,fast_break"
1622,"central_attack,goal"
1623,"central_attack,fast_break"
1624,"central_attack,goal"
1625,"inside_box_shot,central_attack,goal"
1626,"central_attack,fast_break"
1627,"central_attack,goal"
1628,"inside_box_shot,central_attack,goal"
1629,"inside_box_shot,central_attack,goal"
1630,"central_attack,fast_break"
1631,"inside_box_shot,central_attack,goal"
1632,"central_attack,goal"
1633,"central_attack,goal"
1634,"central_attack,fast_break"
1635,"central_attack,fast_break"
1636,"central_attack,fast_break"
1637,"inside_box_shot,central_attack,goal"
1638,"central_attack,fast_break"
1639,"central_attack,fast_break"
1640,"central_attack,fast_break"
1641,"inside_box_shot,central_attack,goal"
1642,"central_attack,fast_break"
1643,"central_attack,fast_break"
1644,"central_attack,goal"
1645,"inside_box_shot,central_attack,goal"
1646,"inside_box_shot,central_attack,fast_break,goal"
1647,"central_attack,fast_break,goal"
1648,"central_attack,goal"
1649,"central_attack,fast_break"
1650,"inside_box_shot,central_attack,goal"
1651,"central_attack,fast_break"
1652,"inside_box_shot,central_attack,goal"
1653,"inside_box_shot,central_attack,fast_break,goal"
1654,"central_attack,through_ball"
1655,"central_attack,through_ball"
